athlete_id,Player,Team,Conference,Power 5,Position,Final Season,Class,Final Year out of HS,Final Year Played,Height,Weight,Stars,Games Played,Standard Points,Half PPR Points,PPR Points,Reception MS,Rec Yds MS,Rec TD MS,Rec Yds Per Team Pass Att,TD Per Team Pass Att,Weighted Dominator Rating,Dominator Rating,Adjusted Yds Per Team Play,Scrimmage Yds Per Team Play,Scrimmage TD Per Team Play,Scrimmage Yds Per Team Pass Attempt,EPA Per Play,Total EPA,Yards Per Rec,Pass Att,Pass Comp,Pass Yds,Pass TDs,Pass Int,Rush Att,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,KR,KR Yds,KR TDs,PR,PR Yds,PR TDs,Standard Points per Game,Half PPR Points per Game,PPR Points per Game,Reception MS (Games Played),Rec Yds MS (Games Played),Rec TD MS (Games Played),Rec Yds Per Team Pass Att (Games Played),TD Per Team Pass Att (Games Played),Weighted Dominator Rating (Games Played),Dominator Rating (Games Played),Adjusted Yds Per Team Play (Games Played),Scrimmage Yds Per Team Play (Games Played),Scrimmage TD Per Team Play (Games Played),Scrimmage Yds Per Team Pass Attempt (Games Played),Pass Att per Game,Pass Comp per Game,Pass Yds per Game,Pass TDs per Game,Pass Int per Game,Rush Att per Game,Rush Yds per Game,Rush TDs per Game,Rec per Game,Rec Yds per Game,Rec TDs per Game,KR per Game,KR Yds per Game,KR TDs per Game,PR per Game,PR Yds per Game,PR TDs per Game,NFL Height,NFL Weight,NFL Forty,NFL Bench,NFL Vertical,NFL Broad Jump,NFL Cone,NFL Shuttle,Draft Round,Draft Pick,Draft Pick Overall,Top 5 Finishes,Top 12 Finishes,Top 24 Finishes,Avg PPR PPG Seasons 1-3,Top.X.Finishes.Y.N,player_select,headshot_url,logo
504517,Casey Pierce,Kent State,Mid-American,N,TE,2014,2015,5,5,76,NA,NA,NA,34,43.7,53.4,0.11,0.11,0.18,0.64,0.01,0.12,0.15,0.7,0.35,0,0.64,0.78,35.5,10.01,0,0,0,0,0,0,0,0,24.25,260,2.75,0.25,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Casey Pierce | Kent State,https://a.espncdn.com/i/headshots/college-football/players/full/504517.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png
4374147,Derrick Deese Jr.,San José State,Mountain West,N,TE,2021,2022,5,5,76,235,NA,1,36.18,44.78,53.38,0.13,0.14,0.2,1,0.01,0.15,0.17,1.1,0.55,0.01,1,0.73,24.67,12.32,0,0,0,0,0,0,0,0,28.67,383,3.67,0,0,0,0,0,0,54,64,74,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,20,240,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Derrick Deese Jr. | San José State,https://a.espncdn.com/i/headshots/college-football/players/full/4374147.png,http://a.espncdn.com/i/teamlogos/ncaa/500/23.png
517343,Hayden Plinke,UTEP,Conference USA,N,TE,2016,2017,6,4,76,NA,2,NA,34,43.62,53.25,0.13,0.13,0.13,0.83,0.01,0.13,0.13,0.75,0.37,0,0.83,0.36,17,10.98,0,0,0,0,0,0.33,-0.33,0,25.67,293.67,2.67,0.33,3.33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Hayden Plinke | UTEP,https://a.espncdn.com/i/headshots/college-football/players/full/517343.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2638.png
184925,Rob Housler,Florida Atlantic,Sun Belt,N,TE,2010,2011,5,5,77,NA,2,1,37.52,45.32,53.12,0.09,0.1,0.1,0.79,0.01,0.1,0.1,0.79,0.41,0,0.85,NA,NA,13.29,0,0,0,0,0,1.25,27,0.25,19.5,307,2,0,0,0,0,0,0,48.1,57.35,66.6,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,2,39.5,0.5,18.5,291.5,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.7,0,Rob Housler | Florida Atlantic,https://a.espncdn.com/i/headshots/college-football/players/full/184925.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2226.png
4366657,Drew Painter,James Madison,Sun Belt,N,TE,2022,2023,5,1,75,250,NA,NA,34.1,43.6,53.1,0.1,0.08,0.07,0.68,0.01,0.08,0.07,0.55,0.27,0,0.68,1.08,19,11.63,0,0,0,0,0,0,0,0,19,221,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Drew Painter | James Madison,https://a.espncdn.com/i/headshots/college-football/players/full/4366657.png,http://a.espncdn.com/i/teamlogos/ncaa/500/256.png
4430539,Brenton Strange,Penn State,Big Ten,Y,TE,2022,2023,4,4,75,246,4,1,35.38,44.12,52.88,0.07,0.06,0.11,0.47,0.01,0.07,0.09,0.44,0.22,0,0.47,1.15,16.5,9.05,0,0,0,0,0,0.25,0,0,17.5,188.75,2.75,0.25,2,0,0,0,0,40.5,50.5,60.5,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,20,225,3,1,8,0,0,0,0,76,253,NA,23,36,124,7.25,4.46,2,30,61,0,0,0,3,0,Brenton Strange | Penn State,https://a.espncdn.com/i/headshots/college-football/players/full/4430539.png,http://a.espncdn.com/i/teamlogos/ncaa/500/213.png
189318,Brad Taylor,Baylor,Big 12,Y,TE,2010,2011,5,4,75,NA,3,1,33.83,43.33,52.83,0.07,0.07,0.08,0.53,0,0.08,0.08,0.58,0.29,0,0.53,NA,NA,12.78,0,0,0,0,0,0,0,0,19,248.25,1.5,0,0,0,0,0,0,38.9,48.9,58.9,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,20,269,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Brad Taylor | Baylor,https://a.espncdn.com/i/headshots/college-football/players/full/189318.png,http://a.espncdn.com/i/teamlogos/ncaa/500/239.png
169225,Derrick Catlett,Iowa State,Big 12,Y,TE,2009,2010,5,3,76,NA,3,1,29.43,41.1,52.77,0.1,0.08,0.12,0.53,0,0.09,0.1,0.49,0.24,0,0.53,NA,NA,9.07,0,0,0,0,0,0,0,0,23.33,214.33,1.33,0,0,0,0,0,0,42.1,56.6,71.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,29,301,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Derrick Catlett | Iowa State,https://a.espncdn.com/i/headshots/college-football/players/full/169225.png,http://a.espncdn.com/i/teamlogos/ncaa/500/66.png
515812,Rory Anderson,South Carolina,SEC,Y,TE,2014,2015,4,4,77,NA,3,1,37.35,44.97,52.6,0.06,0.08,0.09,0.62,0.01,0.08,0.08,0.53,0.27,0,0.62,0.74,16,17.12,0,0,0,0,0,0,0,0,15.25,238.5,2.25,0,0,0,0,0,0,46.95,52.45,57.95,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,11,229.5,4,0,0,0,0,0,0,NA,244,4.73,NA,NA,NA,NA,NA,7,37,254,0,0,0,0,NA,Rory Anderson | South Carolina,https://a.espncdn.com/i/headshots/college-football/players/full/515812.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
3930298,Noah Togiai,Oregon State,Pac-12,Y,TE,2019,2020,5,5,76,246,NA,NA,32.16,42.36,52.56,0.09,0.08,0.13,0.54,0.01,0.09,0.1,0.52,0.26,0,0.54,0.64,14.6,9.11,0,0,0,0,0,0,0,0,20.4,209.6,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Noah Togiai | Oregon State,https://a.espncdn.com/i/headshots/college-football/players/full/3930298.png,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
4401846,Drake Starks,Mercer,Southern,NA,TE,2022,2025,1,1,75,240,NA,NA,37.5,45,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,14,9,0,0,0,0,0,0,0,0,15,135,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Drake Starks | Mercer,https://a.espncdn.com/i/headshots/college-football/players/full/4401846.png,NA
381450,Brandon Ford,Clemson,ACC,Y,TE,2012,2013,5,4,76,NA,3,1,36.2,44.33,52.45,0.05,0.05,0.09,0.38,0.01,0.06,0.07,0.35,0.17,0,0.38,NA,NA,8.91,0,0,0,0,0,0,0,0,16.25,182,3,0,0,0,0,0,0,48.13,58.8,69.47,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,21.33,241.33,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Brandon Ford | Clemson,https://a.espncdn.com/i/headshots/college-football/players/full/381450.png,http://a.espncdn.com/i/teamlogos/ncaa/500/228.png
231810,Brian Linthicum,Michigan State,Big Ten,Y,TE,2011,2012,4,4,77,NA,NA,1,32.4,42.4,52.4,0.07,0.07,0.05,0.56,0,0.06,0.06,0.53,0.27,0,0.56,NA,NA,11.18,0,0,0,0,0,0,0,0,20,234,1.5,0,0,0,0,0,0,32.7,44.95,57.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,24.5,297,0.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Brian Linthicum | Michigan State,https://a.espncdn.com/i/headshots/college-football/players/full/231810.png,http://a.espncdn.com/i/teamlogos/ncaa/500/127.png
517748,Cole Hubble,UTSA,Conference USA,N,TE,2014,2015,3,3,74,NA,NA,NA,37.03,44.7,52.37,0.07,0.1,0.11,0.66,0.01,0.1,0.1,0.62,0.31,0,0.66,0.7,14.5,16.56,0,0,0,0,0,0.33,-0.33,0,15.33,250.67,2,0.33,3.33,0,0.33,1.33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Cole Hubble | UTSA,https://a.espncdn.com/i/headshots/college-football/players/full/517748.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2636.png
3129253,Gerald Everett,UAB,Conference USA,N,TE,2014,2017,1,1,75,NA,NA,NA,35.2,43.7,52.2,0.08,0.11,0.06,0.89,0,0.1,0.08,0.62,0.31,0,0.89,0.96,21,17.18,0,0,0,0,0,0,0,0,17,292,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,22,37.5,126,6.99,4.33,NA,NA,NA,0,0,5,3.8,0,Gerald Everett | UAB,https://a.espncdn.com/i/headshots/college-football/players/full/3129253.png,http://a.espncdn.com/i/teamlogos/ncaa/500/5.png
475749,Leroy Banks,Southern Miss,Conference USA,N,TE,2009,2010,4,2,75,NA,2,1,35.1,43.6,52.1,0.07,0.07,0.08,0.58,0,0.07,0.07,0.5,0.25,0,0.58,NA,NA,15.16,0,0,0,0,0,0,0,0,17,231,2,0,0,0,0,0,0,55.5,70,84.5,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,29,375,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Leroy Banks | Southern Miss,https://a.espncdn.com/i/headshots/college-football/players/full/475749.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png
502755,Jimmay Mundine,Kansas,Big 12,Y,TE,2014,2015,5,5,74,NA,3,NA,34.84,43.44,52.04,0.12,0.13,0.28,0.78,0.01,0.16,0.2,0.64,0.32,0,0.78,0.76,28,12.45,0,0,0,0,0,0,0,0,21.5,270.5,2.75,0.25,0.75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jimmay Mundine | Kansas,https://a.espncdn.com/i/headshots/college-football/players/full/502755.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png
500255,Xavier Grimble,USC,Pac-12,Y,TE,2013,2014,4,4,77,NA,5,1,34.77,43.4,52.02,0.08,0.07,0.11,0.57,0.01,0.08,0.09,0.56,0.28,0,0.57,0.58,13,10.45,0,0,0,0,0,0,0,0,23,243.67,3.67,0.67,1,0,0,0,0,50.35,63.85,77.35,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,27,293.5,3.5,0,0,0,0,0,0,NA,NA,4.76,NA,26.5,113,NA,NA,NA,NA,NA,0,0,0,3,NA,Xavier Grimble | USC,https://a.espncdn.com/i/headshots/college-football/players/full/500255.png,http://a.espncdn.com/i/teamlogos/ncaa/500/30.png
381431,Lucas Reed,New Mexico,Mountain West,N,TE,2012,2013,5,4,78,NA,2,NA,32.73,42.35,51.98,0.1,0.11,0.13,0.66,0,0.11,0.12,0.59,0.3,0,0.66,NA,NA,11.18,0,0,0,0,0,0,0,0,19.25,237.25,1.5,0.5,4.75,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Lucas Reed | New Mexico,https://a.espncdn.com/i/headshots/college-football/players/full/381431.png,http://a.espncdn.com/i/teamlogos/ncaa/500/167.png
4036347,Dalton Fackrell,Colorado State,Mountain West,N,TE,2017,2018,4,2,76,240,3,1,36.95,44.45,51.95,0.06,0.05,0.1,0.43,0.01,0.06,0.08,0.39,0.2,0,0.43,0.86,21,11.52,0,0,0,0,0,0,0,0,15,189.5,3,0,0,0,0,0,0,36.95,44.45,51.95,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,15,189.5,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Dalton Fackrell | Colorado State,https://a.espncdn.com/i/headshots/college-football/players/full/4036347.png,http://a.espncdn.com/i/teamlogos/ncaa/500/36.png
4882061,Jacob Newell,Akron,Mid-American,N,TE,2024,2026,3,3,76,240,NA,NA,27.9,39.9,51.9,0.1,0.07,0.11,0.44,0,0.08,0.09,0.49,0.24,0,0.44,0.46,12,8.4,0,0,0,0,0,0,0,0,24,189,1.5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jacob Newell | Akron,https://a.espncdn.com/i/headshots/college-football/players/full/4882061.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2006.png
4361988,James Mitchell,Virginia Tech,ACC,Y,TE,2021,2022,4,4,75,242,4,1,38.73,45.23,51.73,0.1,0.12,0.15,1,0.01,0.12,0.13,0.71,0.36,0,1.01,0.95,21.67,14.14,0,0,0,0,0,2.33,3,1.67,17.33,280,2.33,0,0,0,1.33,8.33,0,73,83.5,94,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,5,7,4,21,363,2,0,0,0,0,0,0,76,249,NA,NA,NA,NA,NA,NA,5,34,177,0,0,0,1.9,NA,James Mitchell | Virginia Tech,https://a.espncdn.com/i/headshots/college-football/players/full/4361988.png,http://a.espncdn.com/i/teamlogos/ncaa/500/259.png
4360290,Brayden Willis,Oklahoma,Big 12,Y,TE,2022,2023,5,5,76,239,3,1,36.66,44.16,51.66,0.06,0.06,0.09,0.5,0.01,0.06,0.07,0.44,0.22,0,0.52,1.4,17.2,16.29,0.2,0.2,4.8,0.2,0,2.4,5,0,15,199.6,2.6,0.2,1,0,0.4,6,0,66.85,79.35,91.85,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0.5,0.5,12,0.5,0,6,12.5,0,25,341,5,0.5,2.5,0,0.5,4.5,0,76,241,NA,20,32,117,7.3,4.36,7,30,247,0,0,0,0,NA,Brayden Willis | Oklahoma,https://a.espncdn.com/i/headshots/college-football/players/full/4360290.png,http://a.espncdn.com/i/teamlogos/ncaa/500/201.png
4838696,Dae'Quan Wright,Ole Miss,SEC,Y,TE,2025,2026,4,4,76,255,3,1,32.38,42,51.62,0.11,0.11,0.09,0.94,0.01,0.11,0.1,0.81,0.41,0,0.94,0.76,17.25,14.35,0,0,0,0,0,0.25,0.5,0,19.25,253.25,1.25,0.25,5.25,0,0,0,0,37.05,44.55,52.05,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0.5,1,0,15,219.5,2.5,0.5,10.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Dae'Quan Wright | Ole Miss,https://a.espncdn.com/i/headshots/college-football/players/full/4838696.png,http://a.espncdn.com/i/teamlogos/ncaa/500/145.png
170694,Jesse Rack,Buffalo,Mid-American,N,TE,2009,2010,4,4,75,NA,NA,1,34.58,43.08,51.58,0.07,0.07,0.13,0.51,0.01,0.08,0.1,0.49,0.25,0,0.51,NA,NA,11.1,0,0,0,0,0,0,0,0,17,210.75,2.25,0,0,0,0,0,0,20.5,31,41.5,Inf,Inf,NA,Inf,NA,NA,NA,Inf,Inf,NA,Inf,0,0,0,0,0,0,0,0,21,205,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Jesse Rack | Buffalo,https://a.espncdn.com/i/headshots/college-football/players/full/170694.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2084.png
515708,Tyler Higbee,Western Kentucky,Conference USA,N,TE,2015,2016,5,5,78,NA,2,1,37.88,44.68,51.48,0.05,0.06,0.1,0.54,0.01,0.07,0.08,0.54,0.27,0,0.54,0.95,26.33,22.29,0,0,0,0,0,0,0,0,17,263.5,3.5,0,0,0,0.25,4,0,47,54.5,62,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,15,230,4,0,0,0,0,0,0,78,249,4.77,NA,NA,NA,NA,NA,4,12,110,0,2,4,2.3,1,Tyler Higbee | Western Kentucky,https://a.espncdn.com/i/headshots/college-football/players/full/515708.png,http://a.espncdn.com/i/teamlogos/ncaa/500/98.png
480384,Philip Lutzenkirchen,Auburn,SEC,Y,TE,2012,2013,4,4,77,NA,4,1,36.7,44.08,51.45,0.09,0.07,0.16,0.54,0.01,0.08,0.11,0.38,0.19,0,0.54,NA,NA,11.18,0,0,0,0,0,0,0,0,14.75,157,3.5,0.5,3.5,0,0,0,0,48.5,56,63.5,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,15,185,5,2,14,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Philip Lutzenkirchen | Auburn,https://a.espncdn.com/i/headshots/college-football/players/full/480384.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2.png
535353,Jerell Adams,South Carolina,SEC,Y,TE,2015,2016,4,4,78,NA,4,1,34.92,43.17,51.42,0.07,0.08,0.08,0.64,0,0.08,0.08,0.57,0.29,0,0.64,0.86,21,16.3,0,0,0,0,0,0,0,0,16.5,244.25,1.75,0,0,0,0,0,0,32.3,40.8,49.3,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,17,233,1.5,0,0,0,0,0,0,77,247,4.64,NA,32.5,117,7.05,4.31,6,9,184,0,0,0,1.8,NA,Jerell Adams | South Carolina,https://a.espncdn.com/i/headshots/college-football/players/full/535353.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
4569072,Bryson Cannon,Eastern Michigan,Mid-American,N,TE,2021,2022,5,3,74,242,3,1,35.3,43.3,51.3,0.07,0.08,0.13,0.65,0.01,0.09,0.11,0.64,0.32,0,0.65,0.75,13.67,14.79,0,0,0,0,0,0,0,0,16,219.67,2.33,0.33,2.67,0,0,0,0,45.2,55.2,65.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,20,272,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Bryson Cannon | Eastern Michigan,https://a.espncdn.com/i/headshots/college-football/players/full/4569072.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2199.png
4870869,Brett Norfleet,Missouri,SEC,Y,TE,2025,2026,3,3,78,263,4,1.5,33.23,42.23,51.23,0.12,0.09,0.26,0.77,0.02,0.12,0.17,0.69,0.35,0.01,0.77,0.8,14.67,9.49,0,0,0,0,0,0,0,0,18,172.33,2.67,0,0,0,0,0,0,25.45,31.25,36.95,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,11.5,119.75,2.25,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Brett Norfleet | Missouri,https://a.espncdn.com/i/headshots/college-football/players/full/4870869.png,http://a.espncdn.com/i/teamlogos/ncaa/500/142.png
4683243,Mitchell Evans,Notre Dame,FBS Independents,N,TE,2024,2025,4,4,77,260,3,2.5,31.9,41.52,51.15,0.07,0.07,0.05,0.58,0,0.07,0.06,0.51,0.26,0,0.59,0.91,23,11.96,0,0,0,0,0,2,3.25,0.25,19.25,225.75,1.25,0,0,0,0,0,0,16,19.45,22.9,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,3.5,5.5,0.5,6.9,72.1,0.9,0,0,0,0,0,0,77,258,NA,NA,NA,NA,NA,NA,5,27,163,0,0,0,0,NA,Mitchell Evans | Notre Dame,https://a.espncdn.com/i/headshots/college-football/players/full/4683243.png,http://a.espncdn.com/i/teamlogos/ncaa/500/87.png
4876030,Lincoln Sefcik,South Alabama,Sun Belt,N,TE,2023,2024,6,3,75,238,3,1,30.47,40.8,51.13,0.07,0.05,0.1,0.39,0.01,0.06,0.07,0.37,0.19,0,0.39,0.56,11,8.35,0,0,0,0,0,0,0,0,20.67,164.67,2.33,0,0,0,0,0,0,17.1,23.6,30.1,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,13,111,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Lincoln Sefcik | South Alabama,https://a.espncdn.com/i/headshots/college-football/players/full/4876030.png,http://a.espncdn.com/i/teamlogos/ncaa/500/6.png
237878,Danny Noble,Toledo,Mid-American,N,TE,2011,2012,5,3,77,NA,2,1,34.8,42.8,50.8,0.06,0.06,0.11,0.46,0.01,0.07,0.09,0.43,0.22,0,0.47,NA,NA,13.67,0,0,0,0,0,0,3,0,16,185,2.67,0.33,0,0,0,0,0,53.2,62.2,71.2,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,9,0,18,223,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.1,NA,Danny Noble | Toledo,https://a.espncdn.com/i/headshots/college-football/players/full/237878.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png
4832029,Alex Bauman,Miami,ACC,Y,TE,2025,2026,4,4,77,245,3,1,34.55,42.67,50.8,0.08,0.06,0.13,0.48,0.01,0.07,0.09,0.38,0.19,0,0.48,0.51,15.25,9.69,0,0,0,0,0,0,0,0,16.25,155.5,3.25,0.5,4.25,0,0,0,0,34.55,42.67,50.8,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,16.25,155.5,3.25,0.5,4.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Alex Bauman | Miami,https://a.espncdn.com/i/headshots/college-football/players/full/4832029.png,http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png
5097854,Lance Mason,Wisconsin,Big Ten,Y,TE,2025,2026,4,4,NA,240,NA,1,35.52,43.15,50.77,0.17,0.22,0.25,1.73,0.02,0.22,0.23,1.56,0.78,0.01,1.73,0.85,17.25,12.94,0,0,0,0,0,0,0,0,15.25,220.25,2.25,0,0,0,0,0,0,16.2,19.7,23.2,0.3,0.36,0.33,3.78,0.04,0.36,0.35,3.64,1.82,0.02,3.78,0,0,0,0,0,0,0,0,7,102,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,Lance Mason | Wisconsin,https://a.espncdn.com/i/headshots/college-football/players/full/5097854.png,http://a.espncdn.com/i/teamlogos/ncaa/500/275.png
504267,Malcolm Johnson,Mississippi State,SEC,Y,TE,2014,2015,5,5,74,NA,NA,1,34.96,42.86,50.76,0.08,0.09,0.11,0.7,0.01,0.09,0.1,0.61,0.31,0,0.7,0.69,26,15.61,0,0,0,0,0,0,0,0,19.75,287,2.5,0.25,1.75,0,0,0,0,43.7,53.58,63.45,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,0,19.75,287,2.5,0.25,1.75,0,0,0,0,73,231,NA,NA,NA,NA,NA,NA,6,19,195,0,0,0,0,NA,Malcolm Johnson | Mississippi State,https://a.espncdn.com/i/headshots/college-football/players/full/504267.png,http://a.espncdn.com/i/teamlogos/ncaa/500/344.png
