athlete_id,player_id,Name,Team,Conference,Eligibility,Year.Out.Of.HS,Recruit.Stars,Height,Weight,Pos
4565358,"Hunter Dekkers, Iowa State, QB",Hunter Dekkers,Iowa State,Big 12,2023,2,4,75,235,QB
4361911,"Cornelius McCoy, Georgia State, WR",Cornelius McCoy,Georgia State,Sun Belt,2022,4,3,71,185,WR
4577305,"Jemel Jones, Army, QB",Jemel Jones,Army,FBS Independents,2022,4,2,70,210,QB
4042113,"McKenzie Milton, Florida State, QB",McKenzie Milton,Florida State,ACC,2022,6,3,71,192,QB
4243261,"Bryan Thompson, Arizona State, WR",Bryan Thompson,Arizona State,Pac-12,2022,5,3,74,207,WR
4362248,"Anthony Torres, Western Michigan, TE",Anthony Torres,Western Michigan,Mid-American,2022,4,3,78,250,TE
4426902,"Parker Christensen, Wyoming, TE",Parker Christensen,Wyoming,Mountain West,2022,3,2,74,225,TE
4248557,"EJ Jenkins, South Carolina, WR",EJ Jenkins,South Carolina,SEC,2024,1,NA,80,235,WR
4362741,"Demontrez Brown, Troy, WR",Demontrez Brown,Troy,Sun Belt,2022,4,3,75,214,WR
4432612,"Christian Veilleux, Penn State, QB",Christian Veilleux,Penn State,Big Ten,2024,1,3,76,202,QB
4039294,"Mulbah Car, Houston, RB",Mulbah Car,Houston,American Athletic,2022,6,3,71,209,RB
4244598,"Keylon Stokes, Tulsa, WR",Keylon Stokes,Tulsa,American Athletic,2022,5,3,72,194,WR
4255714,"Frederick Lloyd Jr., Louisiana Monroe, TE",Frederick Lloyd Jr.,Louisiana Monroe,Sun Belt,2022,5,3,77,215,TE
4429070,"Shane Illingworth, Oklahoma State, QB",Shane Illingworth,Oklahoma State,Big 12,2023,2,4,78,230,QB
4426459,"Chase Lane, Texas A&M, WR",Chase Lane,Texas A&M,SEC,2022,3,3,72,190,WR
4686271,"Robert Lewis, Georgia State, WR",Robert Lewis,Georgia State,Sun Belt,2023,2,3,71,175,WR
4043043,"Brett Borske, Western Michigan, TE",Brett Borske,Western Michigan,Mid-American,2022,6,3,78,275,TE
4261850,"Trevor Hohlt, Ball State, WR",Trevor Hohlt,Ball State,Mid-American,2022,4,NA,71,186,WR
4686175,"Kai Puailoa Rojas, Navy, RB",Kai Puailoa Rojas,Navy,American Athletic,2023,2,NA,72,190,RB
4568450,"Nick Gallo, Virginia Tech, TE",Nick Gallo,Virginia Tech,ACC,2022,3,3,76,247,TE
4037141,"Devin C. Butler, Syracuse, WR",Devin C. Butler,Syracuse,ACC,2022,4,NA,75,194,WR
4686170,"Jayden Umbarger, Navy, WR",Jayden Umbarger,Navy,American Athletic,2023,2,NA,72,190,WR
4701278,"Tony Grimes Jr., Akron, WR",Tony Grimes Jr.,Akron,Mid-American,2023,2,NA,68,168,WR
4261933,"Devin Miller, Marshall, TE",Devin Miller,Marshall,Conference USA,2022,5,3,75,233,TE
4062810,"Chandler Smith, Houston, RB",Chandler Smith,Houston,American Athletic,2022,5,NA,66,184,RB
4361329,"Joey Gatewood, UCF, QB",Joey Gatewood,UCF,American Athletic,2022,4,4,77,221,QB
4240688,"JJ Holloman, Liberty, WR",JJ Holloman,Liberty,Conference USA,2022,5,4,74,200,WR
4875667,"Marion Lukes, Central Michigan, RB",Marion Lukes,Central Michigan,Mid-American,2023,2,3,69,180,RB
4875727,"Latrell Fordham, Eastern Michigan, WR",Latrell Fordham,Eastern Michigan,Mid-American,2024,1,NA,76,182,WR
4372561,"Isaac Guerendo, Wisconsin, RB",Isaac Guerendo,Wisconsin,Big Ten,2022,4,3,72,219,RB
4880079,"Reagan Ealy, Arkansas State, WR",Reagan Ealy,Arkansas State,Sun Belt,2024,1,NA,NA,NA,WR
4362753,"Dominic Gicinto, New Mexico State, WR",Dominic Gicinto,New Mexico State,FBS Independents,2022,4,3,69,180,WR
4429482,"Brandon Crum, South Alabama, TE",Brandon Crum,South Alabama,Sun Belt,2022,3,2,76,250,TE
4361959,"Quincy Patterson II, Virginia Tech, QB",Quincy Patterson II,Virginia Tech,ACC,2022,4,4,75,235,QB
4035838,"Jordan Wilson, Florida State, TE",Jordan Wilson,Florida State,ACC,2022,6,3,76,262,TE
4240025,"Bailey Hockman, Middle Tennessee, QB",Bailey Hockman,Middle Tennessee,Conference USA,2022,5,4,74,206,QB
4567402,"Keon Zipperer, Florida, TE",Keon Zipperer,Florida,SEC,2022,3,4,74,240,TE
4241566,"Chase Rogers, Ole Miss, TE",Chase Rogers,Ole Miss,SEC,2022,5,3,74,250,TE
4243765,"Austin Upshaw, SMU, QB",Austin Upshaw,SMU,American Athletic,2022,5,3,73,215,QB
4261657,"Noah Bean, UNLV, TE",Noah Bean,UNLV,Mountain West,2022,5,3,74,245,TE
4428612,"Aaron Bedgood, Coastal Carolina, WR",Aaron Bedgood,Coastal Carolina,Sun Belt,2022,3,2,68,175,WR
4368138,"Chris Childers, Indiana, RB",Chris Childers,Indiana,Big Ten,2023,2,NA,72,220,RB
4574315,"Bernard Porter, Buffalo, WR",Bernard Porter,Buffalo,Mid-American,2022,4,NA,75,190,WR
4568411,"Cornelious Brown, Georgia State, QB",Cornelious Brown,Georgia State,Sun Belt,2022,3,3,77,200,QB
4374334,"Luke Zban, Marshall, QB",Luke Zban,Marshall,Conference USA,2022,3,NA,74,202,QB
4686473,"Jaden Knowles, Oklahoma, RB",Jaden Knowles,Oklahoma,Big 12,2023,2,NA,67,191,RB
4372517,"James Foster, Charlotte, QB",James Foster,Charlotte,Conference USA,2022,4,4,75,217,QB
4361842,"C.J. Moore, Washington State, WR",C.J. Moore,Washington State,Big 12,2022,4,4,76,190,WR
4361897,"Destin Coates, Georgia State, RB",Destin Coates,Georgia State,Sun Belt,2022,4,3,71,200,RB
4362603,"Brenden Bates, Kentucky, TE",Brenden Bates,Kentucky,SEC,2022,4,3,77,255,TE
4427951,"Jalen McGaughy, Ball State, WR",Jalen McGaughy,Ball State,Mid-American,2022,3,3,74,217,WR
4430292,"Leonard Parker, South Florida, RB",Leonard Parker,South Florida,American Athletic,2022,3,NA,71,205,RB
4429463,"Jacolby Criswell, North Carolina, QB",Jacolby Criswell,North Carolina,ACC,2023,2,4,72,220,QB
4594749,"Michael Trigg, USC, TE",Michael Trigg,USC,Pac-12,2024,1,4,76,245,TE
4373472,"Drue Jackson, Texas State, WR",Drue Jackson,Texas State,Sun Belt,2022,4,3,73,200,WR
4687556,"Justice Powers, New Mexico State, WR",Justice Powers,New Mexico State,FBS Independents,2022,4,3,76,185,WR
4283694,"Jovany Ruiz, Buffalo, WR",Jovany Ruiz,Buffalo,Mid-American,2022,6,NA,72,195,WR
4433844,"Alex Lines, Arizona, TE",Alex Lines,Arizona,Pac-12,2023,2,3,77,245,TE
4034675,"Ben Ratzlaff, Western Kentucky, WR",Ben Ratzlaff,Western Kentucky,Conference USA,2024,1,NA,NA,NA,WR
4259324,"Travis Vokolek, Nebraska, TE",Travis Vokolek,Nebraska,Big Ten,2022,5,3,78,260,TE
4687373,"Jordan Bly, Old Dominion, WR",Jordan Bly,Old Dominion,Conference USA,2024,1,3,70,172,WR
4362528,"Wiley Green, Rice, QB",Wiley Green,Rice,Conference USA,2022,4,2,75,214,QB
4592573,"Michael Jackson III, USC, WR",Michael Jackson III,USC,Pac-12,2024,1,3,72,190,WR
4610131,"Parker Navarro, UCF, QB",Parker Navarro,UCF,American Athletic,2023,2,3,72,195,QB
4426481,"Devonta Lee, LSU, WR",Devonta Lee,LSU,SEC,2022,3,4,74,224,WR
4240809,"Kurt Rafdal, Boise State, TE",Kurt Rafdal,Boise State,Mountain West,2022,5,3,79,245,TE
4361762,"Sean Shaw Jr., Iowa State, WR",Sean Shaw Jr.,Iowa State,Big 12,2022,4,3,78,220,WR
4685230,"Miles Cross, Ohio, WR",Miles Cross,Ohio,Mid-American,2024,1,3,NA,NA,WR
4569031,"Darren Wilson, Iowa State, WR",Darren Wilson,Iowa State,Big 12,2022,4,NA,75,206,WR
4685784,"Tre Watson, Fresno State, WR",Tre Watson,Fresno State,Mountain West,2024,1,NA,NA,NA,WR
4696882,"Devontez Walker, Kent State, WR",Devontez Walker,Kent State,Mid-American,2024,1,NA,75,175,WR
4432297,"Isaiah Jacobs, Maryland, RB",Isaiah Jacobs,Maryland,Big Ten,2023,2,3,71,221,RB
4567234,"Tyler Fromm, Auburn, TE",Tyler Fromm,Auburn,SEC,2022,3,3,77,240,TE
4570218,"Jonah Panoke, Hawai'i, WR",Jonah Panoke,Hawai'i,Mountain West,2022,4,3,74,185,WR
4430724,"Dariyan Wiley, Louisiana Monroe, WR",Dariyan Wiley,Louisiana Monroe,Sun Belt,2022,3,3,72,196,WR
4692022,"Javon Baker, Alabama, WR",Javon Baker,Alabama,SEC,2023,2,4,74,195,WR
4034779,"Ko Kieft, Minnesota, TE",Ko Kieft,Minnesota,Big Ten,2022,6,3,77,265,TE
4429439,"Quinton Cooley, Wake Forest, RB",Quinton Cooley,Wake Forest,ACC,2023,2,3,69,208,RB
4369839,"J.T. Shrout, Colorado, QB",J.T. Shrout,Colorado,SEC,2022,4,3,75,213,QB
4429757,"Javon Harvey, Old Dominion, WR",Javon Harvey,Old Dominion,Conference USA,2022,3,2,71,164,WR
4379608,"Bryce Miller, South Florida, WR",Bryce Miller,South Florida,American Athletic,2022,4,NA,70,180,WR
4683666,"Zamar Wise, UMass, QB",Zamar Wise,UMass,FBS Independents,2023,2,NA,74,188,QB
4361087,"Sterling Palmer, Florida International, TE",Sterling Palmer,Florida International,Conference USA,2022,4,3,78,235,TE
4372554,"Mitchell Pryor, Vanderbilt, RB",Mitchell Pryor,Vanderbilt,SEC,2022,4,NA,73,220,RB
4569277,"Michael Love, Northern Illinois, RB",Michael Love,Northern Illinois,Mid-American,2022,1,3,69,177,RB
4680024,"Da'Wain Lofton, Virginia Tech, WR",Da'Wain Lofton,Virginia Tech,ACC,2024,1,3,71,190,WR
4360890,"Jordan McCloud, Arizona, QB",Jordan McCloud,Arizona,Pac-12,2022,4,3,72,193,QB
4695580,"Malcolm Johnson Jr., Auburn, WR",Malcolm Johnson Jr.,Auburn,SEC,2023,2,4,73,195,WR
4257257,"Jamal Turner, Toledo, TE",Jamal Turner,Toledo,Mid-American,2022,5,2,78,255,TE
4373682,"Riley Smith, Boise State, QB",Riley Smith,Boise State,Mountain West,2022,4,3,77,236,QB
4382470,"Elijah Collins, Michigan State, RB",Elijah Collins,Michigan State,Big Ten,2022,4,3,73,220,RB
4612411,"Chase Penry, Colorado, WR",Chase Penry,Colorado,Pac-12,2024,1,3,74,190,WR
4371575,"Tay Williams, East Carolina, RB",Tay Williams,East Carolina,American Athletic,2022,2,NA,70,192,RB
4432731,"Moliki Matavao, Oregon, TE",Moliki Matavao,Oregon,Pac-12,2024,1,4,78,NA,TE
4678008,"Jonathon Brooks, Texas, RB",Jonathon Brooks,Texas,Big 12,2024,1,4,NA,NA,RB
4602966,"Jacob Gill, Northwestern, WR",Jacob Gill,Northwestern,Big Ten,2024,1,3,72,183,WR
4373427,"Julian Ortega-Jones, Texas State, WR",Julian Ortega-Jones,Texas State,Sun Belt,2022,4,2,74,206,WR
4361601,"Darius Savedge, Old Dominion, WR",Darius Savedge,Old Dominion,Conference USA,2022,4,NA,75,195,WR
4242285,"Trey Pugh, Northwestern, TE",Trey Pugh,Northwestern,Big Ten,2022,5,3,77,250,TE
4430637,"Ja'Lynn Polk, Washington, WR",Ja'Lynn Polk,Washington,Pac-12,2023,2,3,74,190,WR
4045696,"Ryan Carriere, Charlotte, TE",Ryan Carriere,Charlotte,Conference USA,2022,6,2,75,239,TE
4685040,"Justin Ibieta, Tulane, QB",Justin Ibieta,Tulane,American Athletic,2023,2,3,76,230,QB
4240266,"Tre'von Bradley, UT San Antonio, WR",Tre'von Bradley,UT San Antonio,Conference USA,2022,5,3,73,195,WR
4568649,"Ethan Hall, Tulsa, TE",Ethan Hall,Tulsa,American Athletic,2022,3,3,75,240,TE
4872997,"Jjay Mcafee, Georgia Southern, WR",Jjay Mcafee,Georgia Southern,Sun Belt,2022,4,NA,75,220,WR
4384187,"Aaron Allen, Louisiana Tech, QB",Aaron Allen,Louisiana Tech,Conference USA,2022,4,3,73,203,QB
4567533,"Keyon Brooks, Louisiana Tech, RB",Keyon Brooks,Louisiana Tech,Conference USA,2022,3,3,73,200,RB
4613059,"Devontae Houston, Connecticut, RB",Devontae Houston,Connecticut,American Athletic,2023,2,2,70,163,RB
4249826,"Keenan Orr, Kent State, TE",Keenan Orr,Kent State,Mid-American,2022,4,NA,77,223,TE
4574777,"Dylan Leonard, Georgia Tech, TE",Dylan Leonard,Georgia Tech,ACC,2022,3,NA,77,245,TE
4686374,"Steven McBride, Kansas, WR",Steven McBride,Kansas,Big 12,2023,2,3,72,152,WR
504948,"Darius Bright, Hawai'i, WR",Darius Bright,Hawai'i,Mountain West,2022,14,3,76,NA,WR
4034303,"Chris Ferguson, Liberty, QB",Chris Ferguson,Liberty,FBS Independents,2023,1,NA,75,230,QB
4373314,"Nick Patti, Pittsburgh, QB",Nick Patti,Pittsburgh,ACC,2022,4,3,75,220,QB
4431197,"Romello Brinson, Miami, WR",Romello Brinson,Miami,ACC,2024,1,4,74,185,WR
4374169,"Tyleek Collins, UNLV, WR",Tyleek Collins,UNLV,Mountain West,2022,4,3,69,170,WR
4567253,"Darion Williamson, Florida State, WR",Darion Williamson,Florida State,ACC,2023,2,3,75,194,WR
4360407,"Jarett Garner, Duke, WR",Jarett Garner,Duke,ACC,2022,4,3,75,210,WR
4241602,"McLane Mannix, Texas Tech, WR",McLane Mannix,Texas Tech,Big 12,2022,5,3,70,190,WR
4040821,"Tyler Ringwood, Charlotte, WR",Tyler Ringwood,Charlotte,Conference USA,2022,6,2,74,217,WR
4427118,"Garrett Dzuro, UMass, QB",Garrett Dzuro,UMass,FBS Independents,2022,3,2,71,200,QB
4258236,"Nick Tronti, Florida Atlantic, QB",Nick Tronti,Florida Atlantic,Conference USA,2022,5,3,74,210,QB
4431418,"Ty Keyes, Southern Mississippi, QB",Ty Keyes,Southern Mississippi,Conference USA,2024,1,3,NA,NA,QB
4429949,"Maliq Carr, Michigan State, TE",Maliq Carr,Michigan State,Big Ten,2023,2,4,77,230,TE
4427934,"Dominick Mazotti, San José State, TE",Dominick Mazotti,San José State,Mountain West,2022,3,3,76,232,TE
4567235,"Luke Deal, Auburn, TE",Luke Deal,Auburn,SEC,2022,3,3,77,255,TE
4242413,"Gavin Reinwald, California, TE",Gavin Reinwald,California,Pac-12,2022,5,2,75,235,TE
4048695,"Jordan Nathan, Utah State, WR",Jordan Nathan,Utah State,Mountain West,2022,5,NA,68,180,WR
4574329,"Carlton Todd, Buffalo, WR",Carlton Todd,Buffalo,Mid-American,2022,5,NA,71,180,WR
4429911,"JoVoni Johnson, Rice, QB",JoVoni Johnson,Rice,Conference USA,2022,3,2,75,215,QB
4429133,"Malik Hornsby, Arkansas, QB",Malik Hornsby,Arkansas,SEC,2023,2,4,74,190,QB
4260452,"CT Thomas, Boise State, WR",CT Thomas,Boise State,Mountain West,2022,5,3,68,180,WR
4243459,"Jakairi Moses, Western Kentucky, RB",Jakairi Moses,Western Kentucky,Conference USA,2022,5,2,69,190,RB
4426999,"Gunner Cruz, Arizona, QB",Gunner Cruz,Arizona,Pac-12,2022,3,3,77,217,QB
4362796,"Ja'Veon Marlow, Vanderbilt, RB",Ja'Veon Marlow,Vanderbilt,SEC,2022,4,3,71,195,RB
4432338,"Luke Lachey, Iowa, TE",Luke Lachey,Iowa,Big Ten,2023,2,3,78,248,TE
4373716,"Jacob Hunt, Charlotte, TE",Jacob Hunt,Charlotte,Conference USA,2022,4,2,75,236,TE
4244603,"Cannon Montgomery, Tulsa, WR",Cannon Montgomery,Tulsa,American Athletic,2022,4,NA,70,174,WR
4363129,"Pearse Migl, Louisiana, TE",Pearse Migl,Louisiana,Sun Belt,2022,3,NA,72,225,TE
4427569,"Giles Jackson, Washington, WR",Giles Jackson,Washington,Pac-12,2022,3,4,69,188,WR
4373846,"Alex Escobar, New Mexico State, RB",Alex Escobar,New Mexico State,FBS Independents,2022,3,NA,69,195,RB
4426619,"Joachim Bangda, Kent State, RB",Joachim Bangda,Kent State,Mid-American,2022,3,3,70,231,RB
4043996,"Chase Cokley, Ohio, WR",Chase Cokley,Ohio,Mid-American,2022,3,NA,73,190,WR
3895433,"Jeremy Smith, Louisville, RB",Jeremy Smith,Louisville,ACC,2022,9,3,74,224,RB
4259348,"Daniel Young, Texas, RB",Daniel Young,Texas,Big 12,2022,5,3,72,212,RB
4875671,"Myles Bailey, Central Michigan, RB",Myles Bailey,Central Michigan,Mid-American,2023,2,3,70,200,RB
4039159,"Aaron Cephus, Hawai'i, WR",Aaron Cephus,Hawai'i,Mountain West,2022,6,2,76,200,WR
4036007,"Dae Williams, Louisville, RB",Dae Williams,Louisville,ACC,2022,6,2,74,229,RB
4432531,"Jake Roberts, North Texas, TE",Jake Roberts,North Texas,Conference USA,2023,2,3,76,230,TE
4689340,"J.J. Jernighan, Mississippi State, RB",J.J. Jernighan,Mississippi State,SEC,2023,2,NA,71,210,RB
4682565,"Tyler Macon, Missouri, QB",Tyler Macon,Missouri,SEC,2024,1,3,71,205,QB
4431389,"Ketron Jackson, Arkansas, WR",Ketron Jackson,Arkansas,SEC,2024,1,4,74,205,WR
4362536,"Robert French, Rice, TE",Robert French,Rice,Conference USA,2022,4,2,77,238,TE
4428486,"Treon Sibley, Liberty, WR",Treon Sibley,Liberty,FBS Independents,2022,3,NA,72,210,WR
4430833,"Ja'Quavion Fraziars, Florida, WR",Ja'Quavion Fraziars,Florida,SEC,2023,2,4,75,211,WR
4431374,"Marvin Scott III, Nebraska, RB",Marvin Scott III,Nebraska,Big Ten,2023,2,3,69,210,RB
4384740,"Xavier Gravette, Coastal Carolina, TE",Xavier Gravette,Coastal Carolina,Sun Belt,2022,4,NA,76,240,TE
4687507,"Kobe Drake, Memphis, WR",Kobe Drake,Memphis,American Athletic,2023,2,NA,71,185,WR
517750,"Josiah Monroe, UT San Antonio, WR",Josiah Monroe,UT San Antonio,Conference USA,2022,4,NA,66,NA,WR
4362788,"Ben Bresnahan, Vanderbilt, TE",Ben Bresnahan,Vanderbilt,SEC,2022,4,3,76,244,TE
4243247,"Jaylen Dixon, Utah, WR",Jaylen Dixon,Utah,Pac-12,2022,5,3,69,170,WR
4430034,"Xavier Legette, South Carolina, WR",Xavier Legette,South Carolina,SEC,2022,3,3,72,210,WR
4244804,"Preston Hutchinson, Eastern Michigan, QB",Preston Hutchinson,Eastern Michigan,Mid-American,2022,5,2,74,203,QB
4688835,"Roman Hemby, Maryland, RB",Roman Hemby,Maryland,Big Ten,2024,1,3,72,200,RB
4608520,"Sam Olson, San José State, TE",Sam Olson,San José State,Mountain West,2023,2,2,76,225,TE
4261917,"Stone Scarcelle, Marshall, WR",Stone Scarcelle,Marshall,Conference USA,2022,4,NA,73,201,WR
4373858,"Maurice Mayo, South Alabama, RB",Maurice Mayo,South Alabama,Sun Belt,2022,2,NA,67,NA,RB
4426430,"Taisun Phommachanh, Clemson, QB",Taisun Phommachanh,Clemson,ACC,2022,3,4,75,220,QB
4374062,"Trae Hall, New Mexico, QB",Trae Hall,New Mexico,Mountain West,2022,4,3,74,188,QB
4571021,"Shamar Garrett, San José State, RB",Shamar Garrett,San José State,Mountain West,2023,2,3,69,179,RB
4590302,"Deon Silas, Iowa State, RB",Deon Silas,Iowa State,Big 12,2024,1,3,68,185,RB
4428643,"Tristen Tewes, Northern Illinois, TE",Tristen Tewes,Northern Illinois,Mid-American,2022,3,NA,75,232,TE
4875880,"Zarak Scruggs Jr., New Mexico, WR",Zarak Scruggs Jr.,New Mexico,Mountain West,2024,1,NA,74,205,WR
4683111,"Jaden Bradley, Pittsburgh, WR",Jaden Bradley,Pittsburgh,ACC,2024,1,3,NA,NA,WR
4362308,"Jerome Buckner, Ohio, WR",Jerome Buckner,Ohio,Mid-American,2022,4,2,68,165,WR
4575739,"Cassius Allen, Louisiana, WR",Cassius Allen,Louisiana,Sun Belt,2022,2,NA,76,211,WR
4246847,"Ray Ladner, Southern Mississippi, TE",Ray Ladner,Southern Mississippi,Conference USA,2022,5,NA,76,240,TE
4685110,"Anthony Smith, NC State, WR",Anthony Smith,NC State,ACC,2023,2,3,74,185,WR
4571179,"Dylan Summers, Eastern Michigan, WR",Dylan Summers,Eastern Michigan,Mid-American,2022,3,NA,73,180,WR
4258408,"Jakyle Holmes, Louisiana Monroe, RB",Jakyle Holmes,Louisiana Monroe,Sun Belt,2022,5,3,69,198,RB
4570018,"Leroy Watson, UT San Antonio, TE",Leroy Watson,UT San Antonio,Conference USA,2022,5,3,77,260,TE
4683165,"Jaden Nixon, Oklahoma State, RB",Jaden Nixon,Oklahoma State,Big 12,2024,1,3,NA,NA,RB
4429804,"Jimmy Calloway, Tennessee, WR",Jimmy Calloway,Tennessee,SEC,2023,2,4,72,190,WR
4039660,"Josh Stewart, Tulsa, WR",Josh Stewart,Tulsa,American Athletic,2022,6,3,75,205,WR
4426800,"Ahmarean Brown, South Carolina, WR",Ahmarean Brown,South Carolina,SEC,2022,3,3,69,165,WR
4362564,"Jack Combs, Arkansas State, WR",Jack Combs,Arkansas State,Sun Belt,2022,5,2,73,190,WR
4247264,"Bryce Nunnelly, Western Michigan, WR",Bryce Nunnelly,Western Michigan,Mid-American,2024,1,NA,74,185,WR
4429068,"Ethan Garbers, UCLA, QB",Ethan Garbers,UCLA,Pac-12,2023,2,4,75,215,QB
4240543,"Mike Epstein, Illinois, RB",Mike Epstein,Illinois,Big Ten,2022,5,3,72,205,RB
4613165,"Demick Starling, Virginia, WR",Demick Starling,Virginia,ACC,2023,2,3,72,180,WR
4239793,"Tyler Johnston III, UAB, QB",Tyler Johnston III,UAB,Conference USA,2022,6,3,74,210,QB
4036164,"Dylan Parham, NC State, QB",Dylan Parham,NC State,ACC,2022,6,3,77,245,QB
4360425,"Ronnie Walker Jr., Virginia, RB",Ronnie Walker Jr.,Virginia,ACC,2022,4,3,71,210,RB
4430964,"A.j. Davis, UAB, WR",A.j. Davis,UAB,Conference USA,2023,2,3,71,180,WR
4428235,"AJ Phillips, South Alabama, RB",AJ Phillips,South Alabama,Sun Belt,2022,3,2,71,210,RB
4686658,"Michael Washington, Buffalo, RB",Michael Washington,Buffalo,Mid-American,2024,1,2,74,205,RB
4689993,"Jake Lange, Southern Mississippi, QB",Jake Lange,Southern Mississippi,Conference USA,2023,2,NA,74,175,QB
4427194,"Steven Fiso, Hawai'i, RB",Steven Fiso,Hawai'i,Mountain West,2022,3,3,74,200,RB
4037636,"Zach Farrar, TCU, WR",Zach Farrar,TCU,SEC,2022,2,NA,76,210,WR
4433971,"Kyle McCord, Ohio State, QB",Kyle McCord,Ohio State,Big Ten,2024,1,5,75,210,QB
4431068,"Kelvontay Dixon, Texas, WR",Kelvontay Dixon,Texas,Big 12,2023,2,4,72,182,WR
4568312,"Jordan Houston, NC State, RB",Jordan Houston,NC State,ACC,2022,3,3,70,190,RB
4696690,"Reggie Love III, Illinois, RB",Reggie Love III,Illinois,Big Ten,2023,2,3,71,190,RB
4428337,"Mershawn Rice, Purdue, WR",Mershawn Rice,Purdue,Big Ten,2022,3,3,74,200,WR
4576186,"Trevor Borland, Buffalo, TE",Trevor Borland,Buffalo,Mid-American,2023,2,2,75,240,TE
4569364,"Dominic DiNunzio, TCU, TE",Dominic DiNunzio,TCU,Big 12,2022,3,NA,76,232,TE
4714379,"Seydou Traore, Arkansas State, TE",Seydou Traore,Arkansas State,Sun Belt,2024,1,NA,74,210,TE
4431134,"Eli Wilson, Appalachian State, TE",Eli Wilson,Appalachian State,Sun Belt,2023,2,3,75,230,TE
4433921,"Kole Taylor, LSU, TE",Kole Taylor,LSU,SEC,2023,2,3,79,243,TE
4429380,"Coby Cavil, Louisiana Monroe, WR",Coby Cavil,Louisiana Monroe,Sun Belt,2023,2,2,68,160,WR
4239998,"Hunter Johnson, Northwestern, QB",Hunter Johnson,Northwestern,Big Ten,2022,5,5,74,215,QB
4362671,"Blake Aragon, Texas State, WR",Blake Aragon,Texas State,Sun Belt,2022,4,3,76,195,WR
4689984,"Antoine Robinson, Southern Mississippi, WR",Antoine Robinson,Southern Mississippi,Conference USA,2022,4,3,73,178,WR
4037133,"Adam Dulka, Kent State, TE",Adam Dulka,Kent State,Mid-American,2022,5,NA,69,212,TE
4432757,"Evan Pryor, Ohio State, RB",Evan Pryor,Ohio State,Big Ten,2024,1,4,70,197,RB
4260193,"Drake Deiuliis, Virginia Tech, TE",Drake Deiuliis,Virginia Tech,ACC,2022,5,3,77,240,TE
4038438,"La'Darren Brown, Oklahoma State, RB",La'Darren Brown,Oklahoma State,Big 12,2022,5,NA,69,200,RB
4430843,"Jalen Berger, Wisconsin, RB",Jalen Berger,Wisconsin,Big Ten,2023,2,4,72,209,RB
4576318,"Marcus Carroll, Georgia State, RB",Marcus Carroll,Georgia State,Sun Belt,2023,2,3,70,205,RB
4689721,"Ty Robinson, Colorado, WR",Ty Robinson,Colorado,Pac-12,2024,1,3,76,185,WR
4432703,"Jake Garcia, Miami, QB",Jake Garcia,Miami,ACC,2024,1,4,75,194,QB
4242491,"Darrian Felix, South Florida, RB",Darrian Felix,South Florida,American Athletic,2022,5,3,71,184,RB
4692538,"Jalin Conyers, Arizona State, WR",Jalin Conyers,Arizona State,Pac-12,2023,2,4,76,228,WR
4568658,"Daniel Carter, Pittsburgh, RB",Daniel Carter,Pittsburgh,ACC,2022,3,3,70,235,RB
3125260,"Deonta Moore, South Alabama, RB",Deonta Moore,South Alabama,Sun Belt,2022,6,NA,70,210,RB
4430847,"Chris Street, California, RB",Chris Street,California,Pac-12,2023,2,3,69,210,RB
4360873,"Chris Carter, South Florida, TE",Chris Carter,South Florida,American Athletic,2022,4,3,76,246,TE
4428354,"Kadyn Roach, Louisiana Monroe, RB",Kadyn Roach,Louisiana Monroe,Sun Belt,2022,3,3,72,210,RB
4635008,"Keon Coleman, Michigan State, WR",Keon Coleman,Michigan State,Big Ten,2024,1,3,76,210,WR
4572364,"Kevin Brown, UMass, RB",Kevin Brown,UMass,FBS Independents,2022,1,3,72,225,RB
4374504,"Brad Dennis, Southern Mississippi, WR",Brad Dennis,Southern Mississippi,Conference USA,2022,3,NA,71,164,WR
4361735,"Re-al Mitchell, Temple, QB",Re-al Mitchell,Temple,American Athletic,2022,4,3,72,200,QB
4567416,"Ja'Markis Weston, Florida, WR",Ja'Markis Weston,Florida,SEC,2022,3,3,75,215,WR
4683234,"La'Vell Wright, Kentucky, RB",La'Vell Wright,Kentucky,SEC,2024,1,3,71,202,RB
4259360,"Maurice Burkley, Louisville, RB",Maurice Burkley,Louisville,ACC,2022,5,NA,72,209,RB
4373810,"Isaah Crocker, Oregon, WR",Isaah Crocker,Oregon,Pac-12,2022,4,4,74,180,WR
4608772,"Brian Brewton, Connecticut, RB",Brian Brewton,Connecticut,American Athletic,2023,2,3,67,166,RB
