year,week,down,clock_minutes,pos_team,def_wp_before,pass,rush,name,conference,team_id,color,logo
2022,2,1,8,UNLV,0.6942134,0,1,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,2,8,UNLV,0.7213019,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,3,8,UNLV,0.75649,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,1,8,UNLV,0.6650009,0,1,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,2,8,UNLV,0.697502,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,1,8,UNLV,0.5999405,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,2,8,UNLV,0.626543,0,1,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,3,2,UNLV,0.7015141,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,4,2,UNLV,0.8234236,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,4,2,UNLV,0.8234236,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,1,2,California,0.0823238,0,1,Justin Wilcox,Pac-12,25,#031522,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
2022,2,2,2,California,0.0798407,0,1,Justin Wilcox,Pac-12,25,#031522,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
2022,2,3,2,California,0.0879997,0,1,Justin Wilcox,Pac-12,25,#031522,http://a.espncdn.com/i/teamlogos/ncaa/500/25.png
2022,2,1,1,UNLV,0.9766969,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,1,1,UNLV,0.9664122,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,2,1,UNLV,0.9828467,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,3,0,UNLV,0.9908685,1,0,Marcus Arroyo,Mountain West,2439,#000000,http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
2022,2,1,13,Oregon,0.390949,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,13,Oregon,0.4245135,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,13,Oregon,0.355055,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,13,Oregon,0.3308134,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,13,Oregon,0.4102385,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,4,13,Oregon,0.4254184,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,13,Oregon,0.3412474,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,13,Oregon,0.3517104,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,9,Oregon,0.1665824,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,8,Oregon,0.2168719,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,8,Oregon,0.2152088,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,8,Oregon,0.2152088,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,8,Oregon,0.263578,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,8,Oregon,0.1904936,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,8,Oregon,0.1560921,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,8,Oregon,0.1597899,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,8,Oregon,0.1422988,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,8,Oregon,0.1527376,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,4,Oregon,0.0487054,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,3,Oregon,0.0834405,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,3,Oregon,0.0727175,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,3,Oregon,0.0692632,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,3,Oregon,0.0566339,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,3,Oregon,0.050619,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,3,Oregon,0.0556814,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,3,Oregon,0.0565707,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,0,Oregon,0.0474048,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,15,Oregon,0.0482118,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,14,Oregon,0.0567333,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,14,Oregon,0.0218181,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,13,Oregon,0.0180719,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,13,Oregon,0.0183876,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,13,Oregon,0.0203392,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,4,13,Oregon,0.0254543,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,13,Oregon,0.0169005,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,13,Oregon,0.0179429,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,13,Oregon,0.0204306,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,13,Oregon,0.0161453,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,10,Oregon,0.0130369,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,5,Oregon,0.0226286,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,5,Oregon,0.0199818,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,5,Oregon,0.019425,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,5,Oregon,0.019425,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,5,Oregon,0.0184567,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,5,Oregon,0.0171708,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,5,Oregon,0.016199,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,5,Oregon,0.016199,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,3,Oregon,0.0073556,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,2,Oregon,0.0112895,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,2,Oregon,0.0113584,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,2,Oregon,0.0099428,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,2,Oregon,0.0103632,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,0,Oregon,0.0080577,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,0,Oregon,0.0080577,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,0,Oregon,0.0074709,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,0,Oregon,0.0066488,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,0,Oregon,0.0066488,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,0,Oregon,0.0072456,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,0,Oregon,0.0074675,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,15,Oregon,0.0042333,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,15,Oregon,0.0041187,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,15,Oregon,0.0039099,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,15,Oregon,0.0041908,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,3,15,Oregon,0.004394,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,15,Oregon,0.0033064,0,1,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,2,15,Oregon,0.0033838,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,11,Oregon,0.0024224,1,0,Dan Lanning,Pac-12,2483,#044520,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
2022,2,1,15,Oregon State,0.5096802,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,15,Oregon State,0.5163696,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,15,Oregon State,0.5616749,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,14,Fresno State,0.5600609,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,14,Fresno State,0.588605,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,14,Fresno State,0.5595316,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,12,Oregon State,0.3820821,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,12,Oregon State,0.4161727,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,12,Oregon State,0.4580024,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,4,12,Oregon State,0.4719273,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,12,Oregon State,0.3482322,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,12,Oregon State,0.3707488,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,12,Oregon State,0.396073,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,12,Oregon State,0.3266991,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,12,Oregon State,0.3398036,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,6,Oregon State,0.3493323,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,4,6,Oregon State,0.3471111,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,6,Oregon State,0.238056,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,5,Oregon State,0.2428915,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,5,Fresno State,0.7709769,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,5,Fresno State,0.8079515,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,5,Fresno State,0.7930451,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,5,Fresno State,0.7286786,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,5,Fresno State,0.7396415,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,2,Fresno State,0.7262697,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,2,Oregon State,0.4103673,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,2,Oregon State,0.4463922,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,2,Oregon State,0.365601,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,2,Oregon State,0.4422612,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,2,Oregon State,0.4870465,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,0,Fresno State,0.5178208,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,15,Fresno State,0.480461,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,15,Fresno State,0.5359932,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,13,Fresno State,0.4533298,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,13,Fresno State,0.5335109,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,13,Fresno State,0.483564,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,13,Fresno State,0.4997849,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,13,Fresno State,0.452396,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,13,Fresno State,0.5061306,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,10,Oregon State,0.3564528,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,10,Oregon State,0.3032716,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,10,Oregon State,0.2785786,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,8,Oregon State,0.2624093,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,8,Fresno State,0.826096,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,8,Fresno State,0.8511069,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,8,Fresno State,0.7859385,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,6,Fresno State,0.8327179,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,6,Fresno State,0.8137076,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,6,Fresno State,0.7980375,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,6,Fresno State,0.7988385,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,6,Fresno State,0.8060954,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,6,Fresno State,0.7983303,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,6,Fresno State,0.7729841,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,6,Fresno State,0.7866143,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,6,Fresno State,0.7733072,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,3,Oregon State,0.174017,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,3,Oregon State,0.178284,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,3,Oregon State,0.1912398,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,1,Fresno State,0.6285099,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,1,Fresno State,0.6227113,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,1,Fresno State,0.5956702,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,0,Fresno State,0.5940757,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,0,Fresno State,0.4801976,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,0,Fresno State,0.4959158,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,0,Fresno State,0.5229084,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,15,Fresno State,0.5182762,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,15,Fresno State,0.5511912,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,15,Fresno State,0.4759985,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,15,Fresno State,0.5147823,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,15,Fresno State,0.3991195,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,15,Fresno State,0.3931819,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,15,Fresno State,0.4210261,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,15,Fresno State,0.3776603,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,15,Fresno State,0.3982084,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,15,Fresno State,0.4352932,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,10,Oregon State,0.5600099,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,10,Oregon State,0.5203056,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,10,Oregon State,0.5069399,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,10,Oregon State,0.5776128,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,10,Oregon State,0.4743899,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,10,Oregon State,0.5107047,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,3,10,Oregon State,0.5596921,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,7,Fresno State,0.436083,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,7,Fresno State,0.4431241,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,7,Fresno State,0.277937,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,6,Fresno State,0.2808728,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,5,Oregon State,0.7735952,1,0,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,5,Oregon State,0.6534761,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,5,Oregon State,0.6180755,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,2,5,Oregon State,0.6028224,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,4,Oregon State,0.5635844,0,1,Jonathan Smith,Pac-12,204,#c34500,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png
2022,2,1,3,Fresno State,0.4805786,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,3,Fresno State,0.4540808,0,1,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,3,Fresno State,0.4445011,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,3,Fresno State,0.481683,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,1,3,Fresno State,0.4136971,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,2,3,Fresno State,0.4761188,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
2022,2,3,3,Fresno State,0.5129234,1,0,Jeff Tedford,Mountain West,278,#c41230,http://a.espncdn.com/i/teamlogos/ncaa/500/278.png
